Type,PDB,Metal,Angle,Degrees,atomNames,resNames,resNums,chains,occs,Environment
Mineral,Blossite_0001075.V_1_1_A.tet.pdb,V,O_V_O,106.16,O2_V_O4,UNK_UNK_UNK,3_1_5, _A_ ,1.0_1.0_1.0,V1O4
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,88.84,O2_NI_O5,UNK_UNK_UNK,3_0_21, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,96.39,O1_MN_O4,UNK_UNK_UNK,9_0_8, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,85.99,O3_CU_O1,UNK_UNK_UNK,21_8_5, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Retzian_0000161.Mn_9_9_A.oct.pdb,MN,O_MN_O,89.73,O-H_MN_O,UNK_UNK_UNK,11_9_20, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Blossite_0001075.V_1_1_A.tet.pdb,V,O_V_O,107.99,O1_V_O4,UNK_UNK_UNK,2_1_5, _A_ ,1.0_1.0_1.0,V1O4
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,159.01,O_MN_O,UNK_UNK_UNK,36_5_16, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Curienite_0012133.V_18_18_A.irr.pdb,V,O_V_O,78.87,O1_V_O1,UNK_UNK_UNK,1_18_22, _A_ ,1.0_1.0_1.0,V1O2
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,90.4,O3_CU_O-H2,UNK_UNK_UNK,21_8_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,86.95,O1_CU_O1,UNK_UNK_UNK,2_0_16, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,96.39,O1_MN_O4,UNK_UNK_UNK,9_0_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Metakirchheimerite_0005993.Co_0_0_A.oct.pdb,CO,O_CO_O,178.68,WAT4_CO_WAT2,UNK_UNK_UNK,28_0_26, _A_ ,1.0_1.0_1.0,CO1O6
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,85.28,O3_CU_O1,UNK_UNK_UNK,54_3_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Paulkellerite_0001191.Fe_17_17_A.trv.pdb,FE,O_FE_O,94.36,O2_FE_O3,UNK_UNK_UNK,7_17_27, _A_ ,1.0_1.0_1.0,FE1O2
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,90.74,O2_FE_O3,UNK_UNK_UNK,19_7_24, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Saltonseaite_0019751.Mn_23_23_A.spy.pdb,MN,CL_MN_CL,88.23,CL_MN_CL,UNK_UNK_UNK,27_23_25, _A_ ,1.0_1.0_1.0,MN1CL5
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,80.98,O1_CU_O3,UNK_UNK_UNK,15_8_19, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,124.13,O_MN_O,UNK_UNK_UNK,36_5_26, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Jamesonite_0015519.Fe_43_43_A.irr.pdb,FE,S_FE_S,87.76,S3_FE_S7,UNK_UNK_UNK,24_43_35, _A_ ,1.0_1.0_1.0,FE1S2
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,180.0,O1_MN_O1,UNK_UNK_UNK,9_0_2, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,103.66,O3_CU_O7,UNK_UNK_UNK,8_3_12, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,103.34,O3_NI_O1,UNK_UNK_UNK,17_0_23, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Saltonseaite_0019751.Mn_23_23_A.spy.pdb,MN,CL_MN_CL,180.0,CL_MN_CL,UNK_UNK_UNK,27_23_8, _A_ ,1.0_1.0_1.0,MN1CL5
Mineral,Retzian_0000161.Mn_9_9_A.oct.pdb,MN,O_MN_O,165.52,O-H_MN_O-H,UNK_UNK_UNK,11_9_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,86.92,O4_FE_O5,UNK_UNK_UNK,37_31_16, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,69.94,O_MN_O,UNK_UNK_UNK,36_5_11, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,96.35,O1_CU_O-H2,UNK_UNK_UNK,15_8_17, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,90.43,O4_MN_O4,UNK_UNK_UNK,14_0_8, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,176.27,O3_NI_O1,UNK_UNK_UNK,17_0_7, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,90.74,O2_FE_O3,UNK_UNK_UNK,19_7_25, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,166.12,O-H2_CU_O3,UNK_UNK_UNK,3_0_22, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,130.16,O4_FE_O3,UNK_UNK_UNK,37_31_93, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,97.53,O3_NI_O5,UNK_UNK_UNK,17_0_21, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Retzian_0000161.Mn_9_9_A.oct.pdb,MN,O_MN_O,80.89,O_MN_O-H,UNK_UNK_UNK,20_9_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Birchite_0004585.Cu_13_13_A.spv.pdb,CU,O_CU_O,96.22,O7_CU_O6,UNK_UNK_UNK,18_13_32, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,68.52,O_MN_O,UNK_UNK_UNK,36_5_23, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,86.95,O1_CU_O1,UNK_UNK_UNK,15_8_5, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Saltonseaite_0019751.Mn_23_23_A.spy.pdb,MN,CL_MN_CL,91.78,CL_MN_CL,UNK_UNK_UNK,27_23_5, _A_ ,1.0_1.0_1.0,MN1CL5
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,79.9,O1_NI_O1,UNK_UNK_UNK,23_0_7, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,89.27,O2_FE_O3,UNK_UNK_UNK,19_7_17, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,83.8,O3_CU_O2,UNK_UNK_UNK,8_3_7, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Pyrochroite_0011790.Mn_6_6_A.irr.pdb,MN,O_MN_O,84.46,O-H_MN_O-H,UNK_UNK_UNK,1_6_10, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,99.14,O4_FE_O1,UNK_UNK_UNK,37_31_77, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,99.05,O-H2_CU_O-H2,UNK_UNK_UNK,3_0_18, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Djerfisherite_0006153.Fe_27_27_A.tet.pdb,FE,S_FE_S,121.41,S3_FE_S4,UNK_UNK_UNK,121_27_28, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,74.55,O_MN_O,UNK_UNK_UNK,36_5_0, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,89.69,O1_CU_O-H2,UNK_UNK_UNK,15_8_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,89.27,O2_FE_O3,UNK_UNK_UNK,19_7_8, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,81.9,O3_CU_O7,UNK_UNK_UNK,8_3_57, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Boleite_0005684.Cu_151_151_A.spl.pdb,CU,O_CU_O,95.51,O(1)_CU_O(2),UNK_UNK_UNK,365_151_186, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,109.21,O4_FE_O6,UNK_UNK_UNK,37_31_100, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Tetraauricupride_0005248.Cu_36_36_A.irr.pdb,CU,AU_CU_AU,62.48,AU_CU_AU,UNK_UNK_UNK,14_36_11, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,180.0,O4_MN_O4,UNK_UNK_UNK,14_0_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,89.69,O-H2_CU_O1,UNK_UNK_UNK,3_0_16, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,74.58,O_MN_O,UNK_UNK_UNK,16_5_26, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,92.22,O3_CU_O-H2,UNK_UNK_UNK,19_8_17, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,88.16,O3_FE_O3,UNK_UNK_UNK,24_7_25, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Djerfisherite_0006153.Fe_27_27_A.tet.pdb,FE,S_FE_S,107.24,S3_FE_S2,UNK_UNK_UNK,121_27_26, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,96.55,O1_NI_O5,UNK_UNK_UNK,23_0_21, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Boleite_0005684.Cu_151_151_A.spl.pdb,CU,O_CU_O,174.24,O(1)_CU_O(2),UNK_UNK_UNK,365_151_167, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Scacchite_0011809.Mn_4_4_A.irr.pdb,MN,CL_MN_CL,88.76,CL_MN_CL,UNK_UNK_UNK,1_4_8, _A_ ,1.0_1.0_1.0,MN1CL2
Mineral,Birchite_0004585.Cu_13_13_A.spv.pdb,CU,O_CU_O,161.82,O7_CU_O5,UNK_UNK_UNK,18_13_30, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,92.22,O3_CU_O-H2,UNK_UNK_UNK,22_0_18, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,179.98,O3_FE_O3,UNK_UNK_UNK,24_7_17, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,92.74,O_MN_O,UNK_UNK_UNK,16_5_11, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,96.74,O3_CU_O1,UNK_UNK_UNK,19_8_5, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Tetraauricupride_0005248.Cu_36_36_A.irr.pdb,CU,AU_CU_AU,85.65,AU_CU_AU,UNK_UNK_UNK,14_36_13, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,96.39,O4_MN_O1,UNK_UNK_UNK,14_0_2, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,91.86,O3_FE_O3,UNK_UNK_UNK,24_7_8, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Saltonseaite_0019751.Mn_23_23_A.spy.pdb,MN,CL_MN_CL,91.77,CL_MN_CL,UNK_UNK_UNK,25_23_8, _A_ ,1.0_1.0_1.0,MN1CL5
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,80.98,O3_CU_O1,UNK_UNK_UNK,22_0_16, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,92.65,O5_FE_O3,UNK_UNK_UNK,16_31_93, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,166.12,O3_CU_O-H2,UNK_UNK_UNK,19_8_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Boleite_0005684.Cu_151_151_A.spl.pdb,CU,O_CU_O,82.35,O(1)_CU_O(1),UNK_UNK_UNK,365_151_361, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Birchite_0004585.Cu_13_13_A.spv.pdb,CU,O_CU_O,93.94,O6_CU_O5,UNK_UNK_UNK,32_13_30, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,91.86,O3_FE_O3,UNK_UNK_UNK,25_7_17, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Paganoite_0006855.Ni_0_0_A.oct.pdb,NI,O_NI_O,80.15,O1_NI_O5,UNK_UNK_UNK,7_0_21, _A_ ,1.0_1.0_1.0,NI1O6
Mineral,Tetraauricupride_0005248.Cu_36_36_A.irr.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,14_36_10, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,89.57,O4_MN_O4,UNK_UNK_UNK,8_0_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Djerfisherite_0006153.Fe_27_27_A.tet.pdb,FE,S_FE_S,107.24,S3_FE_S2,UNK_UNK_UNK,121_27_150, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Frankhawthorneite_0005433.Cu_0_0_A.oct.pdb,CU,O_CU_O,96.35,O-H2_CU_O1,UNK_UNK_UNK,18_0_16, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,95.39,O3_CU_O1,UNK_UNK_UNK,8_3_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,173.76,O5_FE_O1,UNK_UNK_UNK,16_31_77, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,170.84,O-H2_CU_O1,UNK_UNK_UNK,17_8_5, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Boleite_0005684.Cu_151_151_A.spl.pdb,CU,O_CU_O,86.11,O(2)_CU_O(2),UNK_UNK_UNK,186_151_167, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Saltonseaite_0019751.Mn_23_23_A.spy.pdb,MN,CL_MN_CL,91.78,CL_MN_CL,UNK_UNK_UNK,25_23_5, _A_ ,1.0_1.0_1.0,MN1CL5
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,83.61,O4_MN_O1,UNK_UNK_UNK,8_0_2, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,115.65,O_MN_O,UNK_UNK_UNK,16_5_23, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,94.89,O7_CU_O2,UNK_UNK_UNK,12_3_7, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,179.98,O3_FE_O3,UNK_UNK_UNK,25_7_8, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,99.05,O-H2_CU_O-H2,UNK_UNK_UNK,17_8_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Tetraauricupride_0005248.Cu_36_36_A.irr.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,11_36_13, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Boleite_0005684.Cu_151_151_A.spl.pdb,CU,O_CU_O,174.24,O(2)_CU_O(1),UNK_UNK_UNK,186_151_361, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Djerfisherite_0006153.Fe_27_27_A.tet.pdb,FE,S_FE_S,107.27,S4_FE_S2,UNK_UNK_UNK,28_27_26, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Cianciulliite_0001413.Mn_0_0_A.oct.pdb,MN,O_MN_O,83.61,O4_MN_O1,UNK_UNK_UNK,6_0_2, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,124.14,O_MN_O,UNK_UNK_UNK,16_5_0, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,81.12,O5_FE_O6,UNK_UNK_UNK,16_31_100, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,82.31,O3_FE_O1,UNK_UNK_UNK,93_31_77, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,174.44,O7_CU_O7,UNK_UNK_UNK,12_3_57, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,164.84,O_MN_O,UNK_UNK_UNK,26_5_11, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,119.95,O3_FE_O6,UNK_UNK_UNK,93_31_100, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Djerfisherite_0006153.Fe_27_27_A.tet.pdb,FE,S_FE_S,107.27,S4_FE_S2,UNK_UNK_UNK,28_27_150, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Hydroniumjarosite_0008878.Fe_7_7_A.oct.pdb,FE,O_FE_O,88.12,O3_FE_O3,UNK_UNK_UNK,17_7_8, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,69.94,O_MN_O,UNK_UNK_UNK,26_5_23, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Boleite_0005684.Cu_151_151_A.spl.pdb,CU,O_CU_O,95.51,O(2)_CU_O(1),UNK_UNK_UNK,167_151_361, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Djerfisherite_0006153.Fe_27_27_A.tet.pdb,FE,S_FE_S,105.36,S2_FE_S2,UNK_UNK_UNK,26_27_150, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Tetraauricupride_0005248.Cu_36_36_A.irr.pdb,CU,AU_CU_AU,85.65,AU_CU_AU,UNK_UNK_UNK,11_36_10, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Auricupride_0011894.Cu_48_48_A.irr.pdb,CU,AU_CU_AU,90.0,AU_CU_AU,UNK_UNK_UNK,13_48_0, _A_ ,1.0_1.0_1.0,CU1AU2
Mineral,Saltonseaite_0019751.Mn_23_23_A.spy.pdb,MN,CL_MN_CL,88.22,CL_MN_CL,UNK_UNK_UNK,8_23_5, _A_ ,1.0_1.0_1.0,MN1CL5
Mineral,Callaghanite_0000388.Cu_3_3_A.oct.pdb,CU,O_CU_O,84.23,O7_CU_O1,UNK_UNK_UNK,12_3_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Lindgrenite_0014795.Cu2_9_9_A.oct.pdb,CU,O_CU_O,91.52,O3_CU2_O5,UNK_UNK_UNK,13_9_32, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Frankhawthorneite_0005433.Cu_8_8_A.oct.pdb,CU,O_CU_O,72.37,O1_CU_O-H2,UNK_UNK_UNK,5_8_6, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Stenhuggarite_0009591.Fe_31_31_A.tbp.pdb,FE,O_FE_O,98.16,O1_FE_O6,UNK_UNK_UNK,77_31_100, _A_ ,1.0_1.0_1.0,FE1O5
Mineral,Tetraauricupride_0005248.Cu_36_36_A.irr.pdb,CU,AU_CU_AU,62.48,AU_CU_AU,UNK_UNK_UNK,13_36_10, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,71.88,O_MN_O,UNK_UNK_UNK,26_5_0, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,89.32,OW3_MN_O1,UNK_UNK_UNK,53_29_32, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,124.14,O_MN_O,UNK_UNK_UNK,11_5_23, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Tetraauricupride_0005248.Cu_3_3_A.cub.pdb,CU,AU_CU_AU,180.0,AU_CU_AU,UNK_UNK_UNK,21_3_33, _A_ ,1.0_1.0_1.0,CU1AU8
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,93.14,OW3_MN_OW4,UNK_UNK_UNK,53_29_42, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,110.24,O_MN_O,UNK_UNK_UNK,11_5_0, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Tetraauricupride_0005248.Cu_3_3_A.cub.pdb,CU,AU_CU_AU,85.65,AU_CU_AU,UNK_UNK_UNK,21_3_0, _A_ ,1.0_1.0_1.0,CU1AU8
Mineral,Spessartine_0002781.Mn_5_5_A.cub.pdb,MN,O_MN_O,92.75,O_MN_O,UNK_UNK_UNK,23_5_0, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,88.31,OW3_MN_O6,UNK_UNK_UNK,53_29_62, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraauricupride_0005248.Cu_3_3_A.cub.pdb,CU,AU_CU_AU,62.48,AU_CU_AU,UNK_UNK_UNK,21_3_29, _A_ ,1.0_1.0_1.0,CU1AU8
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,88.87,OW3_MN_OW2,UNK_UNK_UNK,53_29_50, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraauricupride_0005248.Cu_3_3_A.cub.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,21_3_24, _A_ ,1.0_1.0_1.0,CU1AU8
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,177.01,OW3_MN_OW1,UNK_UNK_UNK,53_29_41, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Lindgrenite_0014795.Cu2_9_9_A.oct.pdb,CU,O_CU_O,98.53,O3_CU2_O4,UNK_UNK_UNK,13_9_30, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Brackebuschite_0005530.V2_33_33_A.trv.pdb,V,O_V_O,109.82,O6_V2_O5,UNK_UNK_UNK,36_33_13, _A_ ,1.0_1.0_1.0,V1O2
Mineral,Tetraauricupride_0005248.Cu_3_3_A.cub.pdb,CU,AU_CU_AU,94.35,AU_CU_AU,UNK_UNK_UNK,21_3_32, _A_ ,1.0_1.0_1.0,CU1AU8
Mineral,Gudmundite_0000020.Fe_3_3_A.irr.pdb,FE,SB_FE_S,84.07,SB_FE_S,UNK_UNK_UNK,8_3_2, _A_ ,1.0_1.0_1.0,FE1S1SB1
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,88.16,O1_MN_OW4,UNK_UNK_UNK,32_29_42, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Lindgrenite_0014795.Cu2_9_9_A.oct.pdb,CU,O_CU_O,87.63,O3_CU2_O2,UNK_UNK_UNK,13_9_12, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Lindgrenite_0014795.Cu2_9_9_A.oct.pdb,CU,O_CU_O,96.56,O3_CU2_O1,UNK_UNK_UNK,13_9_11, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,176.75,O1_MN_O6,UNK_UNK_UNK,32_29_62, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraauricupride_0005248.Cu_3_3_A.cub.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,21_3_30, _A_ ,1.0_1.0_1.0,CU1AU8
Mineral,Nikischerite_0005826.Fe_15_15_A.oct.pdb,FE,O_FE_O,74.66,O-H2_FE_O-H1,UNK_UNK_UNK,17_15_22, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Carrollite_0013181.Cu_0_0_A.tet.pdb,CU,S_CU_S,109.47,S_CU_S,UNK_UNK_UNK,18_0_11, _A_ ,1.0_1.0_1.0,CU1S4
Mineral,Lindgrenite_0014795.Cu2_9_9_A.oct.pdb,CU,O_CU_O,165.85,O3_CU2_O5,UNK_UNK_UNK,13_9_15, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Sinkankasite_0001744.Mn_29_29_A.oct.pdb,MN,O_MN_O,89.94,O1_MN_OW2,UNK_UNK_UNK,32_29_50, _A_ ,1.0_1.0_1.0,MN1O6
