envComp,gRMSD,valence,type,mineral,amcsdID,atomName,resNum,atomNum,chain,geo,pdb_Min,pdb_Pro
CU1O2,nan,0.09,Mineral,Roubaultite,0010005,CU,39,39,A,irr,Roubaultite-0010005,nan
FE1PT3,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,32,32,A,irr,Tetraferroplatinum-0005247,nan
CU1O4,0.07,1.16,Mineral,Duftite,0020488,CU,16,16,A,pyv,Duftite-0020488,nan
CU1O3,nan,0.84,Mineral,Callaghanite,0000388,CU,47,47,A,irr,Callaghanite-0000388,nan
FE1S2,0.40,0.62,Mineral,Cubanite,0001533,FE,11,11,A,trv,Cubanite-0001533,nan
FE1CL2O2,0.06,0.62,Mineral,Nealite,0014634,FE,7,7,A,spl,Nealite-0014634,nan
MN1O6,0.26,2.27,Mineral,Chalcophanite,0001204,MN,9,9,A,oct,Chalcophanite-0001204,nan
FE1PT4,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,18,18,A,irr,Tetraferroplatinum-0005247,nan
FE1S2,0.34,0.60,Mineral,Sternbergite,0014818,FE,13,13,A,trv,Sternbergite-0014818,nan
FE1O2,0.46,0.50,Mineral,Kamiokite,0010022,FE,36,36,A,trv,Kamiokite-0010022,nan
FE1O2,nan,0.45,Mineral,Krausite,0001008,FE,33,33,A,irr,Krausite-0001008,nan
CU1O2,nan,0.34,Mineral,Liroconite,0010249,CU,13,13,A,irr,Liroconite-0010249,nan
CU1PT7,nan,0.00,Mineral,Kitagohaite,0020481,CU,77,77,A,irr,Kitagohaite-0020481,nan
MN1O5,0.13,1.03,Mineral,Davreuxite,0000955,MN,0,0,A,spy,Davreuxite-0000955,nan
CU1PT7,nan,0.00,Mineral,Kitagohaite,0020481,CU,74,74,A,irr,Kitagohaite-0020481,nan
V1O2,nan,0.91,Mineral,Curienite,0012133,V,17,17,A,irr,Curienite-0012133,nan
FE1O6,0.15,1.99,Mineral,Schoonerite,0000562,FE,3,3,A,oct,Schoonerite-0000562,nan
MN1SI3,nan,0.00,Mineral,Brownleeite,0015313,MN,7,7,A,irr,Brownleeite-0015313,nan
MN1O2,0.61,0.67,Mineral,Kolicite,0000783,MN,49,49,A,trv,Kolicite-0000783,nan
CU1AU4,nan,0.00,Mineral,Tetraauricupride,0005248,CU,48,48,A,irr,Tetraauricupride-0005248,nan
CU1O3,nan,0.47,Mineral,Lindgrenite,0014795,CU,18,18,A,irr,Lindgrenite-0014795,nan
MN1O2,nan,1.38,Mineral,Groutite,0013941,MN,5,5,A,irr,Groutite-0013941,nan
CU1AU4,0.00,0.00,Mineral,Auricupride,0011894,CU,3,3,A,spl,Auricupride-0011894,nan
FE1S2,0.36,1.39,Mineral,Picotpaulite,0011971,FE,9,9,A,trv,Picotpaulite-0011971,nan
CU1O3,nan,0.86,Mineral,Birchite,0004585,CU,23,23,A,irr,Birchite-0004585,nan
MN1O2,nan,0.66,Mineral,Kolicite,0000783,MN,41,41,A,irr,Kolicite-0000783,nan
CU1CL1O2,nan,0.46,Mineral,Haydeeite,0009948,CU,18,18,A,irr,Haydeeite-0009948,nan
CU1O5,0.49,0.84,Mineral,Scottyite,0010169,CU,1,1,A,spy,Scottyite-0010169,nan
CU1CL2O4,0.27,0.45,Mineral,Herbertsmithite,0014574,CU,5,5,A,oct,Herbertsmithite-0014574,nan
CU1S4,0.25,0.91,Mineral,Miharaite,0012478,CU,3,3,A,tet,Miharaite-0012478,nan
CU1O3,nan,0.84,Mineral,Caledonite,0006294,CU,49,49,A,irr,Caledonite-0006294,nan
CU1PT7,nan,0.00,Mineral,Kitagohaite,0020481,CU,70,70,A,irr,Kitagohaite-0020481,nan
CU1AS1O2,nan,0.93,Mineral,Radovanite,0012037,CU,16,16,A,irr,Radovanite-0012037,nan
FE1O2,nan,0.32,Mineral,Wustite,0011314,FE,4,4,A,irr,Wustite-0011314,nan
CU1O6,0.59,0.83,Mineral,Housleyite,0017559,CU,16,16,A,oct,Housleyite-0017559,nan
NI1PB4S2,0.21,0.00,Mineral,Shandite,0000051,NI,2,2,A,oct,Shandite-0000051,nan
CU1O3,0.18,0.64,Mineral,Marthozite,0005722,CU,5,5,A,spv,Marthozite-0005722,nan
MN1O6,0.15,2.10,Mineral,Stewartite,0000432,MN,0,0,A,oct,Stewartite-0000432,nan
CU1O6,0.39,0.68,Mineral,Markascherite,0018649,CU,0,0,A,oct,Markascherite-0018649,nan
FE1S6,0.38,0.86,Mineral,Troilite,0009769,FE,4,4,A,oct,Troilite-0009769,nan
NI1SB3,nan,0.00,Mineral,Zlatogorite,0018698,NI,26,26,A,irr,Zlatogorite-0018698,nan
CU1S4,0.00,0.34,Mineral,Cuproiridsite,0014173,CU,0,0,A,tet,Cuproiridsite-0014173,nan
V1O4,0.13,5.11,Mineral,Namibite,0002512,V,18,18,A,tet,Namibite-0002512,nan
FE1S4,0.23,1.82,Mineral,Djerfisherite,0006153,FE,40,40,A,tet,Djerfisherite-0006153,nan
FE1S3,0.00,0.59,Mineral,Bornite,0003822,FE,42,42,A,tev,Bornite-0003822,nan
CU1O2,0.34,0.04,Mineral,Tenorite,0011639,CU,5,5,A,trv,Tenorite-0011639,nan
FE1S4,0.23,1.82,Mineral,Djerfisherite,0006153,FE,1,1,A,tet,Djerfisherite-0006153,nan
MO1O6,0.60,5.02,Mineral,Sardignaite,0017091,MO,8,8,A,oct,Sardignaite-0017091,nan
NI1SN2,nan,0.00,Mineral,Nisnite,0018385,NI,10,10,A,irr,Nisnite-0018385,nan
CU1O2,nan,0.78,Mineral,Campigliaite,0000866,CU,38,38,A,irr,Campigliaite-0000866,nan
W1C2,nan,0.00,Mineral,Qusongite,0004855,W,10,10,A,irr,Qusongite-0004855,nan
FE1SE6,0.16,0.76,Mineral,Ferroselite,0015754,FE,0,0,A,oct,Ferroselite-0015754,nan
V1O2,nan,0.70,Mineral,Haggite,0000094,V,12,12,A,irr,Haggite-0000094,nan
MN1O5,nan,0.27,Mineral,Blythite,0008167,MN,40,40,A,irr,Blythite-0008167,nan
CU1AU2,nan,0.00,Mineral,Auricupride,0011894,CU,42,42,A,irr,Auricupride-0011894,nan
MN1O6,0.24,2.39,Mineral,Hennomartinite,0001769,MN,11,11,A,oct,Hennomartinite-0001769,nan
CU1S4,0.35,0.85,Mineral,Aikinite,0009395,CU,1,1,A,tet,Aikinite-0009395,nan
FE1S2,0.34,1.12,Mineral,Miharaite,0012478,FE,24,24,A,trv,Miharaite-0012478,nan
FE1O3,nan,0.91,Mineral,Natrojarosite,0020119,FE,24,24,A,irr,Natrojarosite-0020119,nan
CO1S2,nan,0.35,Mineral,Jaipurite,0011562,CO,2,2,A,irr,Jaipurite-0011562,nan
CU1SE6,0.15,0.16,Mineral,Krutaite,0009925,CU,2,2,A,oct,Krutaite-0009925,nan
CU1AU2,nan,0.00,Mineral,Auricupride,0011894,CU,23,23,A,irr,Auricupride-0011894,nan
NI1SE6,0.15,0.38,Mineral,Sederholmite,0011582,NI,0,0,A,oct,Sederholmite-0011582,nan
MN1O3,nan,0.53,Mineral,Langbanshyttanite,0018642,MN,14,14,A,irr,Langbanshyttanite-0018642,nan
CU1O3,nan,0.88,Mineral,Khaidarkanite,0019201,CU,9,9,A,irr,Khaidarkanite-0019201,nan
MN1S2,0.78,0.68,Mineral,Samsonite,0004357,MN,22,22,A,trv,Samsonite-0004357,nan
FE1O3S1,0.27,0.90,Mineral,Danalite,0005895,FE,22,22,A,tet,Danalite-0005895,nan
FE1O2,0.59,0.90,Mineral,Wilhelmkleinite,0011085,FE,28,28,A,trv,Wilhelmkleinite-0011085,nan
NI1SB2,nan,0.00,Mineral,Breithauptite,0011581,NI,5,5,A,irr,Breithauptite-0011581,nan
CU1AU3,0.00,0.00,Mineral,Auricupride,0011894,CU,20,20,A,spv,Auricupride-0011894,nan
FE1O6,0.10,0.95,Mineral,Jarosite,0014420,FE,15,15,A,oct,Jarosite-0014420,nan
FE1AS2,0.39,0.92,Mineral,Lollingite,0014910,FE,3,3,A,trv,Lollingite-0014910,nan
FE1S2,0.40,0.60,Mineral,Sternbergite,0014818,FE,8,8,A,trv,Sternbergite-0014818,nan
CU1O2,nan,0.75,Mineral,Deloryite,0012779,CU,28,28,A,irr,Deloryite-0012779,nan
FE1S4,0.23,1.82,Mineral,Djerfisherite,0006153,FE,33,33,A,tet,Djerfisherite-0006153,nan
CU1O4,0.18,1.85,Mineral,Wooldridgeite,0005593,CU,12,12,A,spl,Wooldridgeite-0005593,nan
CU1CL2O4,0.16,0.46,Mineral,Haydeeite,0009948,CU,11,11,A,oct,Haydeeite-0009948,nan
CU1O4,0.03,0.42,Mineral,Murdochite,0009907,CU,5,5,A,spl,Murdochite-0009907,nan
CU1O6,0.12,0.88,Mineral,Vesignieite,0011973,CU,9,9,A,oct,Vesignieite-0011973,nan
V1O6,0.45,4.12,Mineral,Bobjonesite,0005827,V,16,16,A,oct,Bobjonesite-0005827,nan
FE1SE2,0.74,0.85,Mineral,Ferroselite,0015754,FE,6,6,A,trv,Ferroselite-0015754,nan
CU1O3,nan,0.86,Mineral,Ashburtonite,0001412,CU,49,49,A,irr,Ashburtonite-0001412,nan
FE1S2,0.36,1.37,Mineral,Rasvumite,0000782,FE,14,14,A,trv,Rasvumite-0000782,nan
MO1O4,0.05,5.93,Mineral,Lindgrenite,0014795,MO,10,10,A,tet,Lindgrenite-0014795,nan
CU1AU8,0.40,0.00,Mineral,Tetraauricupride,0005248,CU,4,4,A,cub,Tetraauricupride-0005248,nan
FE1O2,0.75,1.05,Mineral,Butlerite,0000232,FE,10,10,A,trv,Butlerite-0000232,nan
CU1O6,0.11,0.88,Mineral,Krohnkite,0009535,CU,1,1,A,oct,Krohnkite-0009535,nan
FE1O4,0.43,0.98,Mineral,Nikischerite,0005826,FE,30,30,A,pyv,Nikischerite-0005826,nan
FE1S2,0.45,0.92,Mineral,Troilite,0009769,FE,30,30,A,trv,Troilite-0009769,nan
MN1S2,0.70,0.37,Mineral,Hauerite,0010545,MN,12,12,A,trv,Hauerite-0010545,nan
V1O4,0.11,1.93,Mineral,Leningradite,0006144,V,3,3,A,tet,Leningradite-0006144,nan
FE1PT3,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,11,11,A,irr,Tetraferroplatinum-0005247,nan
CU1PT7,nan,0.00,Mineral,Kitagohaite,0020481,CU,67,67,A,irr,Kitagohaite-0020481,nan
CU1SN2,nan,0.00,Mineral,Sorosite,0011570,CU,4,4,A,irr,Sorosite-0011570,nan
NI1PB2S1,0.72,0.00,Mineral,Shandite,0000051,NI,27,27,A,tev,Shandite-0000051,nan
CU1O6,0.07,0.91,Mineral,Aubertite,0009692,CU,0,0,A,oct,Aubertite-0009692,nan
MN1O6,0.18,0.70,Mineral,Johannsenite,0000156,MN,1,1,A,oct,Johannsenite-0000156,nan
FE1O2,nan,0.91,Mineral,Goethite,0010471,FE,7,7,A,irr,Goethite-0010471,nan
V1O4,0.20,5.23,Mineral,Kombatite,0001661,V,3,3,A,tet,Kombatite-0001661,nan
FE1O2,nan,1.00,Mineral,Paulkellerite,0001191,FE,16,16,A,irr,Paulkellerite-0001191,nan
FE1O2,nan,0.41,Mineral,Lepidocrocite,0011833,FE,5,5,A,irr,Lepidocrocite-0011833,nan
FE1S2,0.41,0.74,Mineral,Arsenopyrite,0019195,FE,7,7,A,trv,Arsenopyrite-0019195,nan
FE1O6,0.39,1.02,Mineral,Lepidocrocite,0011833,FE,0,0,A,oct,Lepidocrocite-0011833,nan
CU1PD7,0.00,0.00,Mineral,Skaergaardite,0011491,CU,25,25,A,cuv,Skaergaardite-0011491,nan
CU1O6,0.15,0.86,Mineral,Ashburtonite,0001412,CU,40,40,A,oct,Ashburtonite-0001412,nan
CU1O3,0.06,0.48,Mineral,Cuprosklodowskite,0000461,CU,7,7,A,spv,Cuprosklodowskite-0000461,nan
FE1O6,0.28,0.67,Mineral,Schafarzikite,0015656,FE,0,0,A,oct,Schafarzikite-0015656,nan
MN1O3,nan,0.61,Mineral,Roeblingite,0000963,MN,47,47,A,irr,Roeblingite-0000963,nan
FE1O2,0.74,0.34,Mineral,Brunogeierite,0014558,FE,29,29,A,trv,Brunogeierite-0014558,nan
CU1AU4,0.00,0.00,Mineral,Auricupride,0011894,CU,1,1,A,spl,Auricupride-0011894,nan
CU1PD5,nan,0.00,Mineral,Skaergaardite,0011491,CU,23,23,A,irr,Skaergaardite-0011491,nan
CU1O2,nan,0.48,Mineral,Dioptase,0008642,CU,57,57,A,irr,Dioptase-0008642,nan
FE1O5,0.17,2.77,Mineral,Ransomite,0000203,FE,12,12,A,spy,Ransomite-0000203,nan
FE1O6,0.04,1.44,Mineral,Guildite,0000661,FE,14,14,A,oct,Guildite-0000661,nan
W1C6,0.04,0.00,Mineral,Qusongite,0004855,W,0,0,A,tpr,Qusongite-0004855,nan
CU1PD4,0.88,0.00,Mineral,Skaergaardite,0011491,CU,22,22,A,bva,Skaergaardite-0011491,nan
FE1PT3,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,28,28,A,irr,Tetraferroplatinum-0005247,nan
NI1SN2,nan,0.00,Mineral,Nisnite,0018385,NI,33,33,A,irr,Nisnite-0018385,nan
FE1O4,0.03,0.48,Mineral,Calderite,0018998,FE,55,55,A,pyv,Calderite-0018998,nan
CU1O3,nan,0.26,Mineral,Leisingite,0005525,CU,9,9,A,irr,Leisingite-0005525,nan
CU1PT7,nan,0.00,Mineral,Kitagohaite,0020481,CU,71,71,A,irr,Kitagohaite-0020481,nan
FE1O2,nan,1.00,Mineral,Paulkellerite,0001191,FE,19,19,A,irr,Paulkellerite-0001191,nan
W1C2,nan,0.00,Mineral,Qusongite,0004855,W,7,7,A,irr,Qusongite-0004855,nan
MN1O3S1,0.28,1.11,Mineral,Helvine,0000973,MN,8,8,A,tet,Helvine-0000973,nan
CU1O3,nan,0.90,Mineral,Iranite,0010340,CU,103,103,A,irr,Iranite-0010340,nan
FE1O4,0.08,0.42,Mineral,Magnetite,0007418,FE,28,28,A,pyv,Magnetite-0007418,nan
CU1O6,0.51,0.97,Mineral,Khaidarkanite,0019201,CU,0,0,A,oct,Khaidarkanite-0019201,nan
NI1SN4,0.00,0.00,Mineral,Nisnite,0018385,NI,6,6,A,spl,Nisnite-0018385,nan
FE1O2,nan,1.10,Mineral,Stenhuggarite,0009591,FE,71,71,A,irr,Stenhuggarite-0009591,nan
FE1O6,0.24,2.71,Mineral,Schubnelite,0002221,FE,0,0,A,oct,Schubnelite-0002221,nan
MN1S2,nan,0.35,Mineral,Alabandite,0007512,MN,4,4,A,irr,Alabandite-0007512,nan
FE1O2,nan,0.89,Mineral,Arthurite,0014708,FE,16,16,A,irr,Arthurite-0014708,nan
CU1AU8,0.40,0.00,Mineral,Tetraauricupride,0005248,CU,2,2,A,cub,Tetraauricupride-0005248,nan
V1O2,nan,0.76,Mineral,Metamunirite,0009802,V,11,11,A,irr,Metamunirite-0009802,nan
MN1S4,0.07,0.60,Mineral,Rambergite,0011549,MN,0,0,A,tet,Rambergite-0011549,nan
MN1O2,nan,0.27,Mineral,Blythite,0008167,MN,45,45,A,irr,Blythite-0008167,nan
FE1O2,nan,0.37,Mineral,Goethite,0010471,FE,9,9,A,irr,Goethite-0010471,nan
FE1O2,0.76,0.40,Mineral,Ilmenite,0000925,FE,8,8,A,trv,Ilmenite-0000925,nan
FE1PT3,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,9,9,A,irr,Tetraferroplatinum-0005247,nan
CU1O3,nan,0.47,Mineral,Deloryite,0012779,CU,26,26,A,irr,Deloryite-0012779,nan
CU1O2,nan,0.51,Mineral,Callaghanite,0000388,CU,48,48,A,irr,Callaghanite-0000388,nan
V1N2,nan,0.41,Mineral,Uakitite,0018160,V,3,3,A,irr,Uakitite-0018160,nan
FE1O5,0.43,1.56,Mineral,Ominelite,0004355,FE,0,0,A,tbp,Ominelite-0004355,nan
CU1O2,nan,0.51,Mineral,Caledonite,0006294,CU,50,50,A,irr,Caledonite-0006294,nan
MN1O2,0.76,0.57,Mineral,Blythite,0008167,MN,53,53,A,trv,Blythite-0008167,nan
CU1S4,0.16,1.91,Mineral,Seligmannite,0010715,CU,9,9,A,tet,Seligmannite-0010715,nan
MO1O6,0.60,5.54,Mineral,Sardignaite,0017091,MO,1,1,A,oct,Sardignaite-0017091,nan
CU1AU4,nan,0.00,Mineral,Tetraauricupride,0005248,CU,42,42,A,irr,Tetraauricupride-0005248,nan
FE1S2,0.34,1.13,Mineral,Djerfisherite,0006153,FE,89,89,A,trv,Djerfisherite-0006153,nan
MN1O2,nan,0.64,Mineral,Retzian,0000161,MN,21,21,A,irr,Retzian-0000161,nan
FE1S2,0.34,1.13,Mineral,Djerfisherite,0006153,FE,91,91,A,trv,Djerfisherite-0006153,nan
CU1PD4,0.88,0.00,Mineral,Skaergaardite,0011491,CU,35,35,A,bva,Skaergaardite-0011491,nan
MN1O2,nan,1.02,Mineral,Hennomartinite,0001769,MN,29,29,A,irr,Hennomartinite-0001769,nan
FE1PT3,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,15,15,A,irr,Tetraferroplatinum-0005247,nan
CU1S4,0.14,0.68,Mineral,Cubanite,0001533,CU,0,0,A,tet,Cubanite-0001533,nan
FE1O5,0.31,2.96,Mineral,Stenhuggarite,0009591,FE,22,22,A,tbp,Stenhuggarite-0009591,nan
MN1O6,0.34,0.90,Mineral,Kolicite,0000783,MN,1,1,A,oct,Kolicite-0000783,nan
CO1SE6,0.15,0.52,Mineral,Freboldite,0011564,CO,0,0,A,oct,Freboldite-0011564,nan
CO1S2,0.62,0.39,Mineral,Cobaltite,0005243,CO,11,11,A,trv,Cobaltite-0005243,nan
FE1S2,0.34,1.13,Mineral,Djerfisherite,0006153,FE,82,82,A,trv,Djerfisherite-0006153,nan
CU1O3,0.10,1.11,Mineral,Litidionite,0000464,CU,40,40,A,spv,Litidionite-0000464,nan
CU1AU2,nan,0.00,Mineral,Auricupride,0011894,CU,34,34,A,irr,Auricupride-0011894,nan
CU1O6,0.30,0.85,Mineral,Namibite,0002512,CU,6,6,A,oct,Namibite-0002512,nan
CU1PD5,nan,0.00,Mineral,Skaergaardite,0011491,CU,18,18,A,irr,Skaergaardite-0011491,nan
CU1O3,nan,0.63,Mineral,Duftite,0020488,CU,14,14,A,irr,Duftite-0020488,nan
FE1O6,0.16,1.87,Mineral,Plumbojarosite,0005207,FE,39,39,A,oct,Plumbojarosite-0005207,nan
FE1S6,0.16,0.68,Mineral,Pyrite,0000605,FE,2,2,A,oct,Pyrite-0000605,nan
MN1O6,0.24,1.94,Mineral,Kolicite,0000783,MN,16,16,A,oct,Kolicite-0000783,nan
CU1O2,nan,0.48,Mineral,Dioptase,0008642,CU,51,51,A,irr,Dioptase-0008642,nan
V1O2,nan,1.15,Mineral,Pucherite,0012027,V,18,18,A,irr,Pucherite-0012027,nan
CU1O2,nan,0.50,Mineral,Deloryite,0012779,CU,32,32,A,irr,Deloryite-0012779,nan
CU1O5,0.27,0.91,Mineral,Papagoite,0014616,CU,57,57,A,spy,Papagoite-0014616,nan
MN1O2,nan,0.66,Mineral,Murmanite,0012444,MN,31,31,A,irr,Murmanite-0012444,nan
FE1O3,nan,1.18,Mineral,Wilhelmkleinite,0011085,FE,26,26,A,irr,Wilhelmkleinite-0011085,nan
CO1S6,0.23,0.43,Mineral,Carrollite,0013181,CO,2,2,A,oct,Carrollite-0013181,nan
CU1SB2,nan,0.00,Mineral,Zlatogorite,0018698,CU,14,14,A,irr,Zlatogorite-0018698,nan
MN1O2,nan,0.31,Mineral,Manganosite,0008240,MN,5,5,A,irr,Manganosite-0008240,nan
FE1O6,0.16,1.87,Mineral,Plumbojarosite,0005207,FE,47,47,A,oct,Plumbojarosite-0005207,nan
FE1AS2,0.74,0.92,Mineral,Lollingite,0014910,FE,6,6,A,trv,Lollingite-0014910,nan
MN1O3,nan,1.39,Mineral,Chalcophanite,0001204,MN,27,27,A,irr,Chalcophanite-0001204,nan
FE1O2,nan,0.28,Mineral,Amakinite,0011783,FE,5,5,A,irr,Amakinite-0011783,nan
FE1TE2,0.73,0.97,Mineral,Frohbergite,0015753,FE,6,6,A,trv,Frohbergite-0015753,nan
FE1S2,0.34,1.13,Mineral,Djerfisherite,0006153,FE,68,68,A,trv,Djerfisherite-0006153,nan
MN1O2,nan,0.31,Mineral,Tusionite,0005417,MN,22,22,A,irr,Tusionite-0005417,nan
CU1O3,nan,0.72,Mineral,Campigliaite,0000866,CU,40,40,A,irr,Campigliaite-0000866,nan
FE1PT3,nan,0.00,Mineral,Tetraferroplatinum,0005247,FE,17,17,A,irr,Tetraferroplatinum-0005247,nan
FE1O6,0.39,0.42,Mineral,Schwertmannite,0018670,FE,25,25,A,oct,Schwertmannite-0018670,nan
CU1O4,0.21,0.77,Mineral,Boleite,0005684,CU,110,110,A,spl,Boleite-0005684,nan
CU1S4,0.04,0.33,Mineral,Covellite,0015657,CU,5,5,A,tet,Covellite-0015657,nan
FE1O2,nan,0.52,Mineral,Lepidocrocite,0011833,FE,6,6,A,irr,Lepidocrocite-0011833,nan
CU1O3,0.58,0.86,Mineral,Scottyite,0010169,CU,17,17,A,tev,Scottyite-0010169,nan
FE1S3,nan,0.39,Mineral,Greigite,0000127,FE,19,19,A,irr,Greigite-0000127,nan
FE1S4,0.23,1.82,Mineral,Djerfisherite,0006153,FE,22,22,A,tet,Djerfisherite-0006153,nan
FE1S3,nan,0.79,Mineral,Troilite,0009769,FE,32,32,A,irr,Troilite-0009769,nan
FE1O4,0.04,0.51,Mineral,Gillespite,0000897,FE,8,8,A,spl,Gillespite-0000897,nan
CO1S2,0.74,0.38,Mineral,Alloclasite,00005134,CO,7,7,A,trv,Alloclasite-00005134,nan
CU1AU3,0.00,0.00,Mineral,Auricupride,0011894,CU,44,44,A,spv,Auricupride-0011894,nan
FE1O2,nan,0.66,Mineral,Schwertmannite,0018670,FE,71,71,A,irr,Schwertmannite-0018670,nan
MN1O6,0.45,1.33,Mineral,Harstigite,0010962,MN,27,27,A,oct,Harstigite-0010962,nan
CU1S2,0.27,0.67,Mineral,Catamarcaite,0006132,CU,36,36,A,trv,Catamarcaite-0006132,nan
NI1SN2,nan,0.00,Mineral,Nisnite,0018385,NI,40,40,A,irr,Nisnite-0018385,nan
FE1O5,0.31,2.96,Mineral,Stenhuggarite,0009591,FE,40,40,A,tbp,Stenhuggarite-0009591,nan
CU1O6,0.21,0.50,Mineral,Trippkeite,0015655,CU,0,0,A,oct,Trippkeite-0015655,nan
CU1O6,0.19,1.95,Mineral,Jacquesdietrichite,0007064,CU,13,13,A,oct,Jacquesdietrichite-0007064,nan
MO1O6,0.38,2.25,Mineral,Kamiokite,0010022,MO,3,3,A,oct,Kamiokite-0010022,nan
CU1O6,0.27,1.27,Mineral,Caledonite,0006294,CU,3,3,A,oct,Caledonite-0006294,nan
FE1S2,0.28,0.59,Mineral,Bornite,0003822,FE,37,37,A,trv,Bornite-0003822,nan
FE1O2,nan,0.85,Mineral,Hyttsjoite,0001799,FE,415,415,A,irr,Hyttsjoite-0001799,nan
FE1O2,nan,0.94,Mineral,Sewardite,0005788,FE,39,39,A,irr,Sewardite-0005788,nan
NI1S4,0.15,0.44,Mineral,Violarite,0001000,NI,28,28,A,pyv,Violarite-0001000,nan
FE1O4,0.54,0.61,Mineral,Schwertmannite,0018670,FE,78,78,A,pyv,Schwertmannite-0018670,nan
FE1O2,nan,0.43,Mineral,Schubnelite,0002221,FE,9,9,A,irr,Schubnelite-0002221,nan
CU1O3,nan,0.88,Mineral,Wooldridgeite,0005593,CU,23,23,A,irr,Wooldridgeite-0005593,nan
FE1SI3,nan,0.00,Mineral,Fersilicite,0018180,FE,7,7,A,irr,Fersilicite-0018180,nan
FE1S3,nan,0.79,Mineral,Troilite,0009769,FE,29,29,A,irr,Troilite-0009769,nan
W1S2,nan,1.93,Mineral,Tungstenite,0013602,W,8,8,A,irr,Tungstenite-0013602,nan
CU1O5,0.27,1.78,Mineral,Litidionite,0000464,CU,1,1,A,spy,Litidionite-0000464,nan
CU1AU4,nan,0.00,Mineral,Tetraauricupride,0005248,CU,41,41,A,irr,Tetraauricupride-0005248,nan
MN1O2,nan,1.43,Mineral,Chalcophanite,0001204,MN,23,23,A,irr,Chalcophanite-0001204,nan
NI1SE3,0.67,0.38,Mineral,Sederholmite,0011582,NI,4,4,A,tev,Sederholmite-0011582,nan
CU1O2,nan,0.72,Mineral,Chloroxiphite,0014466,CU,14,14,A,irr,Chloroxiphite-0014466,nan
MN1O5,nan,0.94,Mineral,Tienshanite,0005580,MN,630,630,A,irr,Tienshanite-0005580,nan
CU1O4,0.28,0.87,Mineral,Namibite,0002512,CU,39,39,A,pyv,Namibite-0002512,nan
FE1S4,0.14,0.73,Mineral,Erdite,0000785,FE,2,2,A,tet,Erdite-0000785,nan
NI1SB3,nan,0.00,Mineral,Zlatogorite,0018698,NI,24,24,A,irr,Zlatogorite-0018698,nan
NI1SB2,nan,0.00,Mineral,Breithauptite,0011581,NI,6,6,A,irr,Breithauptite-0011581,nan
CU1AU8,0.40,0.00,Mineral,Tetraauricupride,0005248,CU,6,6,A,cub,Tetraauricupride-0005248,nan
MN1O3,nan,0.42,Mineral,Tienshanite,0005580,MN,877,877,A,irr,Tienshanite-0005580,nan
FE1O6,0.15,3.05,Mineral,Stewartite,0000432,FE,27,27,A,oct,Stewartite-0000432,nan
CO1S6,0.15,0.35,Mineral,Cattierite,0010991,CO,2,2,A,oct,Cattierite-0010991,nan
FE1O6,0.43,0.98,Mineral,Nikischerite,0005826,FE,19,19,A,oct,Nikischerite-0005826,nan
FE1S2,0.36,1.39,Mineral,Picotpaulite,0011971,FE,8,8,A,trv,Picotpaulite-0011971,nan
FE1S2,0.34,1.13,Mineral,Djerfisherite,0006153,FE,114,114,A,trv,Djerfisherite-0006153,nan
CU1CL1O2,0.71,0.46,Mineral,Haydeeite,0009948,CU,22,22,A,tev,Haydeeite-0009948,nan
MN1O3,nan,0.26,Mineral,Calderite,0018998,MN,30,30,A,irr,Calderite-0018998,nan
MN1O2,nan,1.53,Mineral,Groutellite,0003566,MN,4,4,A,irr,Groutellite-0003566,nan
CU1AS3,0.31,0.16,Mineral,Domeykite,0010794,CU,3,3,A,tev,Domeykite-0010794,nan
FE1S4,0.23,1.82,Mineral,Djerfisherite,0006153,FE,30,30,A,tet,Djerfisherite-0006153,nan
FE1O6,0.17,0.70,Mineral,Hedenbergite,0001861,FE,5,5,A,oct,Hedenbergite-0001861,nan
CU1O3,nan,0.86,Mineral,Ashburtonite,0001412,CU,50,50,A,irr,Ashburtonite-0001412,nan
MN1O2,nan,1.43,Mineral,Chalcophanite,0001204,MN,31,31,A,irr,Chalcophanite-0001204,nan
V1O5,nan,3.10,Mineral,Metamunirite,0009802,V,1,1,A,irr,Metamunirite-0009802,nan
CU1O3,nan,0.65,Mineral,Vesignieite,0011973,CU,18,18,A,irr,Vesignieite-0011973,nan
CU1PD8,0.00,0.00,Mineral,Skaergaardite,0011491,CU,4,4,A,cub,Skaergaardite-0011491,nan
CU1SN2,nan,0.00,Mineral,Sorosite,0011570,CU,9,9,A,irr,Sorosite-0011570,nan
FE1O3,nan,0.95,Mineral,Jarosite,0014420,FE,38,38,A,irr,Jarosite-0014420,nan
MN1O2,nan,0.57,Mineral,Kolicite,0000783,MN,47,47,A,irr,Kolicite-0000783,nan
FE1SE2,0.74,0.76,Mineral,Ferroselite,0015754,FE,4,4,A,trv,Ferroselite-0015754,nan
CU1O2,nan,0.38,Mineral,Turanite,0005935,CU,25,25,A,irr,Turanite-0005935,nan
CU1CL1O4,0.17,0.48,Mineral,Bandylite,0005654,CU,0,0,A,spy,Bandylite-0005654,nan
